sample_index,filename,filepath,layer_1_thickness_m,layer_1_sand_pct,layer_1_silt_pct,layer_1_clay_pct,layer_1_theta_v,layer_1_bulk_density_gcm3,layer_1_particle_density_gcm3,layer_1_organic_fraction,layer_1_salinity_class
3822,gpr_dataset_3822.in,datasets/run-fe3/files/gpr_dataset_3822.in,0.13697112658293703,26.203576,45.64231,28.154114,0.2749589139616446,1.4008820111902134,2.6691775432516933,0.05,saline
3823,gpr_dataset_3823.in,datasets/run-fe3/files/gpr_dataset_3823.in,0.6722142044544752,33.938728,38.839362,27.22191,0.2656351331416409,1.2567071922236277,2.63007915738626,0.05,fresh
3824,gpr_dataset_3824.in,datasets/run-fe3/files/gpr_dataset_3824.in,0.6096024154775366,45.991598,38.459772,15.54863,0.1658656992963382,1.3601965638277258,2.627000718613328,0.05,slightly_saline
3825,gpr_dataset_3825.in,datasets/run-fe3/files/gpr_dataset_3825.in,0.9452169613227128,40.27815,39.133122,20.588728,0.11935801300603124,1.3624144213893707,2.6688263202867595,0.05,slightly_saline
3826,gpr_dataset_3826.in,datasets/run-fe3/files/gpr_dataset_3826.in,0.6282448312573087,29.723209,45.196355,25.080436,0.11877158306018927,1.565679789693916,2.6871350095653326,0.05,slightly_saline
3827,gpr_dataset_3827.in,datasets/run-fe3/files/gpr_dataset_3827.in,0.11774230909069507,43.360684,43.447189,13.192127,0.1634431736235524,1.2711413046464253,2.6554979586469747,0.05,slightly_saline
3828,gpr_dataset_3828.in,datasets/run-fe3/files/gpr_dataset_3828.in,0.11303265572409937,39.970599,39.453603,20.575798,0.20607272645131425,1.5680548598638517,2.642704683605087,0.05,fresh
3829,gpr_dataset_3829.in,datasets/run-fe3/files/gpr_dataset_3829.in,0.127435103121636,39.47483,44.20798,16.31719,0.11400574511982167,1.4249500243981075,2.667184600312136,0.05,fresh
3830,gpr_dataset_3830.in,datasets/run-fe3/files/gpr_dataset_3830.in,0.7386066193438142,38.779747,41.779477,19.440776,0.1792812248966706,1.4998792409659045,2.6974963101531277,0.05,saline
3831,gpr_dataset_3831.in,datasets/run-fe3/files/gpr_dataset_3831.in,0.7643595386198633,44.202682,38.833341,16.963977,0.13826411437545832,1.5893798304024271,2.681033391637796,0.05,saline
3832,gpr_dataset_3832.in,datasets/run-fe3/files/gpr_dataset_3832.in,0.22715992102446161,36.117624,42.368458,21.513918,0.1280039092942833,1.498901890666894,2.6486091849862037,0.05,brackish
3833,gpr_dataset_3833.in,datasets/run-fe3/files/gpr_dataset_3833.in,0.22193477558114005,48.759887,32.250013,18.9901,0.13084771478852805,1.2123592632644586,2.686227752000786,0.05,fresh
3834,gpr_dataset_3834.in,datasets/run-fe3/files/gpr_dataset_3834.in,0.6177414835335792,35.413999,45.997139,18.588862,0.21615370499966677,1.3874840012915097,2.6010426936653257,0.05,fresh
3835,gpr_dataset_3835.in,datasets/run-fe3/files/gpr_dataset_3835.in,0.2333339992891843,42.563127,33.101437,24.335436,0.15425175159535998,1.4271897329792504,2.60811990997508,0.05,brackish
3836,gpr_dataset_3836.in,datasets/run-fe3/files/gpr_dataset_3836.in,0.33404979906923715,36.819887,45.300164,17.879949,0.21523080877626244,1.2013992130051316,2.613676975441902,0.05,slightly_saline
3837,gpr_dataset_3837.in,datasets/run-fe3/files/gpr_dataset_3837.in,0.5324344892929097,29.98929,40.94313,29.06758,0.19596385827406215,1.4957015968619949,2.633034624250751,0.05,slightly_saline
3838,gpr_dataset_3838.in,datasets/run-fe3/files/gpr_dataset_3838.in,0.2167355076933815,38.814077,39.007795,22.178128,0.22195324599485328,1.3073691342521565,2.60399986775703,0.05,saline
3839,gpr_dataset_3839.in,datasets/run-fe3/files/gpr_dataset_3839.in,0.2418955936146372,38.662055,48.563061,12.774884,0.10539887629526606,1.3519563557070717,2.6510947068815645,0.05,slightly_saline
3840,gpr_dataset_3840.in,datasets/run-fe3/files/gpr_dataset_3840.in,0.8394850081903483,42.207165,33.974411,23.818424,0.29387697914653854,1.54461171792099,2.695198678856402,0.05,saline
3841,gpr_dataset_3841.in,datasets/run-fe3/files/gpr_dataset_3841.in,0.18604141825945641,46.330313,37.570482,16.099205,0.2489886653909359,1.4330558810735918,2.6675160398409536,0.05,brackish
3842,gpr_dataset_3842.in,datasets/run-fe3/files/gpr_dataset_3842.in,0.6377903215201626,35.223624,47.830666,16.94571,0.23929643384869034,1.4403326577698081,2.65446751416653,0.05,fresh
3843,gpr_dataset_3843.in,datasets/run-fe3/files/gpr_dataset_3843.in,0.9236961076672241,43.196255,42.333125,14.47062,0.1779294431151912,1.526407642184191,2.6759545453587688,0.05,saline
3844,gpr_dataset_3844.in,datasets/run-fe3/files/gpr_dataset_3844.in,0.690354032146604,43.993792,43.113701,12.892507,0.12483389844679105,1.2145097088281926,2.6110813564478867,0.05,fresh
3845,gpr_dataset_3845.in,datasets/run-fe3/files/gpr_dataset_3845.in,0.33457511382483063,38.421355,47.759531,13.819114,0.28722812847398294,1.316910323460898,2.686807401818727,0.05,slightly_saline
3846,gpr_dataset_3846.in,datasets/run-fe3/files/gpr_dataset_3846.in,0.8249656964958683,27.276438,46.310705,26.412857,0.2333717200314612,1.5056782272300213,2.6489256342037026,0.05,slightly_saline
3847,gpr_dataset_3847.in,datasets/run-fe3/files/gpr_dataset_3847.in,0.6512022946408053,43.686865,35.807402,20.505733,0.20399878198413168,1.2114448390553767,2.605517380443678,0.05,brackish
3848,gpr_dataset_3848.in,datasets/run-fe3/files/gpr_dataset_3848.in,0.8759769485267108,43.442481,38.815095,17.742424,0.19003781018663457,1.2901271178810327,2.693215128344266,0.05,saline
3849,gpr_dataset_3849.in,datasets/run-fe3/files/gpr_dataset_3849.in,0.9313789503455717,28.87069,48.012331,23.116979,0.2550249623505929,1.2881890816584884,2.6265781888015445,0.05,fresh
3850,gpr_dataset_3850.in,datasets/run-fe3/files/gpr_dataset_3850.in,0.8482648635361763,30.329004,42.009683,27.661313,0.24493885521223036,1.5828890617514264,2.627700733218835,0.05,fresh
3851,gpr_dataset_3851.in,datasets/run-fe3/files/gpr_dataset_3851.in,0.3816441475592064,48.324292,38.066133,13.609575,0.1963803473894546,1.2609867623608435,2.6631382800933636,0.05,brackish
3852,gpr_dataset_3852.in,datasets/run-fe3/files/gpr_dataset_3852.in,0.7520121642788955,39.943156,45.013403,15.043441,0.2776467949413381,1.260211006240524,2.68860897395494,0.05,fresh
3853,gpr_dataset_3853.in,datasets/run-fe3/files/gpr_dataset_3853.in,0.6966170721339542,41.302962,42.286892,16.410146,0.28086246149909366,1.212032751249289,2.6564786732248953,0.05,brackish
3854,gpr_dataset_3854.in,datasets/run-fe3/files/gpr_dataset_3854.in,0.1760838309140581,44.394073,36.499297,19.10663,0.1731462349132539,1.2749735599064254,2.6203952137571815,0.05,saline
3855,gpr_dataset_3855.in,datasets/run-fe3/files/gpr_dataset_3855.in,0.611692049230461,38.308166,46.350935,15.340899,0.2845549977250852,1.480804980474653,2.6501169938904705,0.05,brackish
3856,gpr_dataset_3856.in,datasets/run-fe3/files/gpr_dataset_3856.in,0.18763138397239304,35.782737,43.70453,20.512733,0.1600790784604768,1.276359530753058,2.6304067372190842,0.05,fresh
3857,gpr_dataset_3857.in,datasets/run-fe3/files/gpr_dataset_3857.in,0.11968739343147418,32.766497,40.519315,26.714188,0.295216415053846,1.2889527735400141,2.680424311165212,0.05,brackish
3858,gpr_dataset_3858.in,datasets/run-fe3/files/gpr_dataset_3858.in,0.5724211166558231,33.1295,41.200277,25.670223,0.2567895621279096,1.4931334428740313,2.6490390059809,0.05,brackish
3859,gpr_dataset_3859.in,datasets/run-fe3/files/gpr_dataset_3859.in,0.3677620793297828,36.0735,49.33548,14.59102,0.2449038951153616,1.3276808411558787,2.6530279107410513,0.05,saline
3860,gpr_dataset_3860.in,datasets/run-fe3/files/gpr_dataset_3860.in,0.5306533712834727,48.816155,38.412529,12.771316,0.10338645763620212,1.3826591214034845,2.6041184136744406,0.05,fresh
3861,gpr_dataset_3861.in,datasets/run-fe3/files/gpr_dataset_3861.in,0.44001788685083953,36.557689,40.477299,22.965012,0.18478192571408886,1.3042208069866865,2.6968862183211817,0.05,slightly_saline
3862,gpr_dataset_3862.in,datasets/run-fe3/files/gpr_dataset_3862.in,0.33426734003500314,41.3631,39.715535,18.921365,0.1246258970605233,1.528249346103248,2.6074081554030335,0.05,saline
3863,gpr_dataset_3863.in,datasets/run-fe3/files/gpr_dataset_3863.in,0.2099479474906464,45.64549,40.617343,13.737167,0.11322378487278702,1.3696383583290739,2.60080312024479,0.05,slightly_saline
3864,gpr_dataset_3864.in,datasets/run-fe3/files/gpr_dataset_3864.in,0.25634600995663404,28.267162,41.953146,29.779692,0.2160462280488047,1.4176385518969083,2.69831443298984,0.05,slightly_saline
3865,gpr_dataset_3865.in,datasets/run-fe3/files/gpr_dataset_3865.in,0.552250111483883,33.634912,47.231174,19.133914,0.21739725910261604,1.506450973878224,2.6581633399340356,0.05,saline
3866,gpr_dataset_3866.in,datasets/run-fe3/files/gpr_dataset_3866.in,0.29672077415305276,43.825903,37.429126,18.744971,0.20966030463346758,1.357660618196218,2.625503605251748,0.05,slightly_saline
3867,gpr_dataset_3867.in,datasets/run-fe3/files/gpr_dataset_3867.in,0.3184319502910627,37.047181,46.1561,16.796719,0.2776180869206082,1.497091107295256,2.6618249876097835,0.05,brackish
3868,gpr_dataset_3868.in,datasets/run-fe3/files/gpr_dataset_3868.in,0.4083927436395556,46.672479,41.266323,12.061198,0.2350000057276773,1.4689749020128993,2.6870267576105196,0.05,slightly_saline
3869,gpr_dataset_3869.in,datasets/run-fe3/files/gpr_dataset_3869.in,0.9318392303875432,40.14616,45.702138,14.151702,0.16130772067136967,1.24259303410038,2.695044617524968,0.05,fresh
3870,gpr_dataset_3870.in,datasets/run-fe3/files/gpr_dataset_3870.in,0.6225013010133157,34.339023,42.567191,23.093786,0.18746474999368357,1.5559847590213505,2.611357795797346,0.05,slightly_saline
3871,gpr_dataset_3871.in,datasets/run-fe3/files/gpr_dataset_3871.in,0.2411089853954536,44.990691,40.799436,14.209873,0.1686193410567693,1.2135756451125062,2.620759085862044,0.05,fresh
3872,gpr_dataset_3872.in,datasets/run-fe3/files/gpr_dataset_3872.in,0.32286793909051426,41.581278,41.628635,16.790087,0.16584679524728252,1.3006295835060804,2.667303929182984,0.05,saline
3873,gpr_dataset_3873.in,datasets/run-fe3/files/gpr_dataset_3873.in,0.5077552554170907,42.581995,42.994024,14.423981,0.17261435342409098,1.2339011671999705,2.6060144067995648,0.05,fresh
3874,gpr_dataset_3874.in,datasets/run-fe3/files/gpr_dataset_3874.in,0.8034749047437221,35.815229,48.069486,16.115285,0.22885578081653615,1.515851582979364,2.683648882422158,0.05,fresh
3875,gpr_dataset_3875.in,datasets/run-fe3/files/gpr_dataset_3875.in,0.825423017396407,31.068863,44.64128,24.289857,0.2914093426796327,1.2937950430174578,2.6505807842789904,0.05,brackish
3876,gpr_dataset_3876.in,datasets/run-fe3/files/gpr_dataset_3876.in,0.35505682131906824,43.771394,39.218956,17.00965,0.229865027919163,1.2852414132310335,2.6010428111362773,0.05,slightly_saline
3877,gpr_dataset_3877.in,datasets/run-fe3/files/gpr_dataset_3877.in,0.4574766244956272,41.379373,42.833341,15.787286,0.15514650765763544,1.358473566485002,2.633257634077273,0.05,saline
3878,gpr_dataset_3878.in,datasets/run-fe3/files/gpr_dataset_3878.in,0.6519598471427319,46.009677,36.102251,17.888072,0.18144569894836515,1.2738097232836376,2.6436387811269073,0.05,fresh
3879,gpr_dataset_3879.in,datasets/run-fe3/files/gpr_dataset_3879.in,0.5836468149188653,27.055599,48.971832,23.972569,0.26417645679902196,1.3000073595811485,2.640021354516638,0.05,slightly_saline
3880,gpr_dataset_3880.in,datasets/run-fe3/files/gpr_dataset_3880.in,0.12316590943154845,40.03342,37.348615,22.617965,0.2851145978941749,1.595852815335348,2.662836139293001,0.05,fresh
3881,gpr_dataset_3881.in,datasets/run-fe3/files/gpr_dataset_3881.in,0.8542125036567352,39.041744,42.582753,18.375503,0.23724402662004854,1.2334445918549264,2.6372719817617165,0.05,slightly_saline
3882,gpr_dataset_3882.in,datasets/run-fe3/files/gpr_dataset_3882.in,0.5998924314258388,42.757697,43.993484,13.248819,0.22559568674244282,1.3568442947043227,2.6090657886505477,0.05,fresh
3883,gpr_dataset_3883.in,datasets/run-fe3/files/gpr_dataset_3883.in,0.93247457456547,34.617108,48.103124,17.279768,0.172914319331265,1.439696409090787,2.601678506934137,0.05,saline
3884,gpr_dataset_3884.in,datasets/run-fe3/files/gpr_dataset_3884.in,0.9379206012414438,41.233025,32.296494,26.470481,0.17855324854977594,1.4142561058676195,2.6585140137436865,0.05,brackish
3885,gpr_dataset_3885.in,datasets/run-fe3/files/gpr_dataset_3885.in,0.2627577247457513,30.486594,48.8853,20.628106,0.17503318843128804,1.2961094943129452,2.610558206014404,0.05,slightly_saline
3886,gpr_dataset_3886.in,datasets/run-fe3/files/gpr_dataset_3886.in,0.5221820336086093,33.258627,37.578525,29.162848,0.2712315742087841,1.360607166551657,2.670445186688242,0.05,saline
3887,gpr_dataset_3887.in,datasets/run-fe3/files/gpr_dataset_3887.in,0.14304068889400645,42.414719,42.922128,14.663153,0.2526173987709013,1.5998715819221347,2.6209135039213054,0.05,fresh
3888,gpr_dataset_3888.in,datasets/run-fe3/files/gpr_dataset_3888.in,0.6703390973482682,42.184837,42.595255,15.219908,0.2652463748591237,1.4940980564957822,2.6880900350370505,0.05,saline
3889,gpr_dataset_3889.in,datasets/run-fe3/files/gpr_dataset_3889.in,0.7852247694857613,36.378827,39.652423,23.96875,0.2564128161121385,1.5272586996515705,2.6357129356669224,0.05,fresh
3890,gpr_dataset_3890.in,datasets/run-fe3/files/gpr_dataset_3890.in,0.5495294479081374,41.862273,40.332284,17.805443,0.23734597137122695,1.5245518700430734,2.6807306101611923,0.05,slightly_saline
3891,gpr_dataset_3891.in,datasets/run-fe3/files/gpr_dataset_3891.in,0.3206212946999971,37.034399,40.051365,22.914236,0.2908823958965471,1.5281050183993965,2.6487049214029037,0.05,slightly_saline
3892,gpr_dataset_3892.in,datasets/run-fe3/files/gpr_dataset_3892.in,0.6131082911211886,39.303467,38.322434,22.374099,0.18816090673122043,1.3628190452453677,2.655616868671006,0.05,saline
3893,gpr_dataset_3893.in,datasets/run-fe3/files/gpr_dataset_3893.in,0.6795458658707816,42.695245,39.409652,17.895103,0.16955563574400775,1.2011812684556955,2.6550010808644777,0.05,slightly_saline
3894,gpr_dataset_3894.in,datasets/run-fe3/files/gpr_dataset_3894.in,0.8438419341866498,29.292357,44.523997,26.183646,0.19483046043739854,1.4216276846372997,2.66689668045299,0.05,fresh
3895,gpr_dataset_3895.in,datasets/run-fe3/files/gpr_dataset_3895.in,0.36743608835133224,35.677242,36.23874,28.084018,0.25975252548358874,1.454730430673915,2.67805338283295,0.05,saline
3896,gpr_dataset_3896.in,datasets/run-fe3/files/gpr_dataset_3896.in,0.6706070632364581,42.765991,33.091962,24.142047,0.292775841108706,1.5500716842368991,2.6037310078119296,0.05,saline
3897,gpr_dataset_3897.in,datasets/run-fe3/files/gpr_dataset_3897.in,0.6900398164265377,46.258049,31.192589,22.549362,0.21686196350853865,1.3097557098288652,2.627114569281983,0.05,fresh
3898,gpr_dataset_3898.in,datasets/run-fe3/files/gpr_dataset_3898.in,0.5636295883533528,38.819632,42.727314,18.453054,0.27209254306234054,1.39562163966731,2.640702428245483,0.05,slightly_saline
3899,gpr_dataset_3899.in,datasets/run-fe3/files/gpr_dataset_3899.in,0.13990668794799083,45.340447,42.031161,12.628392,0.18921147063940397,1.4817413013278922,2.649782291634642,0.05,fresh
3900,gpr_dataset_3900.in,datasets/run-fe3/files/gpr_dataset_3900.in,0.3737743775874883,41.699514,40.500917,17.799569,0.1507084686673686,1.5407708518036567,2.6905500763056427,0.05,fresh
3901,gpr_dataset_3901.in,datasets/run-fe3/files/gpr_dataset_3901.in,0.3580098502825052,42.23315,44.550916,13.215934,0.26254657646460666,1.2243593426374297,2.645276343856814,0.05,slightly_saline
3902,gpr_dataset_3902.in,datasets/run-fe3/files/gpr_dataset_3902.in,0.4161025933542649,40.142559,40.670293,19.187148,0.2129014013963478,1.5668224108567825,2.6629901241184566,0.05,saline
3903,gpr_dataset_3903.in,datasets/run-fe3/files/gpr_dataset_3903.in,0.31174324290891264,35.718996,44.561635,19.719369,0.18080819617531219,1.460374871355002,2.6525061226559816,0.05,fresh
3904,gpr_dataset_3904.in,datasets/run-fe3/files/gpr_dataset_3904.in,0.3519105808589448,42.426211,35.900946,21.672843,0.23439345277196805,1.4350562967557854,2.617190277435907,0.05,saline
3905,gpr_dataset_3905.in,datasets/run-fe3/files/gpr_dataset_3905.in,0.11683592773338669,32.456831,37.760512,29.782657,0.11579505383498674,1.360773043297578,2.694310541023693,0.05,brackish
3906,gpr_dataset_3906.in,datasets/run-fe3/files/gpr_dataset_3906.in,0.12225965674481877,33.292022,41.526399,25.181579,0.11538861290654279,1.4576107656263901,2.622499325349702,0.05,slightly_saline
3907,gpr_dataset_3907.in,datasets/run-fe3/files/gpr_dataset_3907.in,0.6996351037957902,42.186935,34.539279,23.273786,0.2902427177107544,1.4109512481200677,2.628558770125332,0.05,brackish
3908,gpr_dataset_3908.in,datasets/run-fe3/files/gpr_dataset_3908.in,0.8235645077175208,36.600756,40.415387,22.983857,0.19803954526001033,1.3574349796700313,2.6597488150479043,0.05,slightly_saline
3909,gpr_dataset_3909.in,datasets/run-fe3/files/gpr_dataset_3909.in,0.7181252920546368,41.180609,39.697698,19.121693,0.15806617655792915,1.276477028951565,2.6911034015745368,0.05,brackish
3910,gpr_dataset_3910.in,datasets/run-fe3/files/gpr_dataset_3910.in,0.7670594702737306,38.833416,38.8107,22.355884,0.23699437435533327,1.5899949742991053,2.641352284987481,0.05,brackish
3911,gpr_dataset_3911.in,datasets/run-fe3/files/gpr_dataset_3911.in,0.24595225002965812,43.541203,34.383161,22.075636,0.16993312634851576,1.2210903998779847,2.6471344982235534,0.05,brackish
3912,gpr_dataset_3912.in,datasets/run-fe3/files/gpr_dataset_3912.in,0.17302751891215565,26.756392,47.573436,25.670172,0.28283299820474095,1.5288246669197565,2.655877874884037,0.05,saline
3913,gpr_dataset_3913.in,datasets/run-fe3/files/gpr_dataset_3913.in,0.5501856322736086,43.052514,45.602883,11.344603,0.22277592356841774,1.3919470459068501,2.6877268332526016,0.05,fresh
3914,gpr_dataset_3914.in,datasets/run-fe3/files/gpr_dataset_3914.in,0.4007070774324081,28.89674,46.43378,24.66948,0.17607604058318646,1.2551662368699699,2.6923585469463265,0.05,brackish
3915,gpr_dataset_3915.in,datasets/run-fe3/files/gpr_dataset_3915.in,0.23862880945115383,29.833636,46.9823,23.184064,0.10966988391441926,1.5626782456532848,2.6950377825132907,0.05,saline
3916,gpr_dataset_3916.in,datasets/run-fe3/files/gpr_dataset_3916.in,0.8403562143852675,33.036947,44.554526,22.408527,0.23026103976323614,1.269087929681066,2.676597147906866,0.05,fresh
3917,gpr_dataset_3917.in,datasets/run-fe3/files/gpr_dataset_3917.in,0.22215721226346913,27.575364,46.545032,25.879604,0.2937308777238842,1.4823024693672093,2.6127828557374206,0.05,fresh
3918,gpr_dataset_3918.in,datasets/run-fe3/files/gpr_dataset_3918.in,0.2637224268283953,27.353174,47.138501,25.508325,0.18658903619056588,1.5660777463038942,2.6781611476587552,0.05,slightly_saline
3919,gpr_dataset_3919.in,datasets/run-fe3/files/gpr_dataset_3919.in,0.5309245059980126,40.578507,36.035571,23.385922,0.28098426173002855,1.3852786232955627,2.6566163545919634,0.05,brackish
3920,gpr_dataset_3920.in,datasets/run-fe3/files/gpr_dataset_3920.in,0.9741114558264119,43.645312,39.162679,17.192009,0.20300446666491256,1.2670738382999083,2.6028535798338717,0.05,brackish
3921,gpr_dataset_3921.in,datasets/run-fe3/files/gpr_dataset_3921.in,0.9182094043663448,41.196434,40.524637,18.278929,0.18777312141498514,1.5802569016189252,2.699393683950504,0.05,brackish
3922,gpr_dataset_3922.in,datasets/run-fe3/files/gpr_dataset_3922.in,0.6200533189899998,27.672779,47.064899,25.262322,0.2078172280922088,1.4102359423190498,2.6071541848014514,0.05,saline
3923,gpr_dataset_3923.in,datasets/run-fe3/files/gpr_dataset_3923.in,0.4617090050501669,45.724344,39.900338,14.375318,0.26823168932075003,1.4322075192881554,2.677233070248435,0.05,brackish
3924,gpr_dataset_3924.in,datasets/run-fe3/files/gpr_dataset_3924.in,0.4735511249749834,38.084509,48.117723,13.797768,0.11503610869764812,1.5584171551549113,2.616143066123506,0.05,brackish
3925,gpr_dataset_3925.in,datasets/run-fe3/files/gpr_dataset_3925.in,0.7744244385161769,45.196773,38.677944,16.125283,0.10817641134862176,1.2224870019204501,2.667180854675775,0.05,saline
3926,gpr_dataset_3926.in,datasets/run-fe3/files/gpr_dataset_3926.in,0.33631445475465416,44.63792,32.76441,22.59767,0.25985349085240783,1.2193249258404837,2.6554020273705228,0.05,fresh
3927,gpr_dataset_3927.in,datasets/run-fe3/files/gpr_dataset_3927.in,0.6148377853227884,35.304586,36.929548,27.765866,0.23880946070877299,1.5459455473758186,2.6946989147787526,0.05,brackish
3928,gpr_dataset_3928.in,datasets/run-fe3/files/gpr_dataset_3928.in,0.5249670055310663,35.642684,45.674225,18.683091,0.16037434507142942,1.2467293185725001,2.6943351837721137,0.05,saline
3929,gpr_dataset_3929.in,datasets/run-fe3/files/gpr_dataset_3929.in,0.7267573009203906,42.871354,37.338757,19.789889,0.2605377360417265,1.296062437057142,2.669808535224147,0.05,fresh
3930,gpr_dataset_3930.in,datasets/run-fe3/files/gpr_dataset_3930.in,0.872127077172957,23.518867,49.158263,27.32287,0.2542972622242523,1.4547700825114835,2.6059588061065213,0.05,brackish
3931,gpr_dataset_3931.in,datasets/run-fe3/files/gpr_dataset_3931.in,0.7516299683363435,36.949564,47.533298,15.517138,0.1977821360007715,1.4367439600837968,2.6299940401851414,0.05,slightly_saline
3932,gpr_dataset_3932.in,datasets/run-fe3/files/gpr_dataset_3932.in,0.5230567365317417,41.724517,43.266922,15.008561,0.20120455161966866,1.3349386827740988,2.6575568844755106,0.05,brackish
3933,gpr_dataset_3933.in,datasets/run-fe3/files/gpr_dataset_3933.in,0.20521282655215395,34.76306,38.415745,26.821195,0.28313878805005444,1.3412253732692418,2.6708926445370706,0.05,fresh
3934,gpr_dataset_3934.in,datasets/run-fe3/files/gpr_dataset_3934.in,0.9993271131337675,43.363639,43.04258,13.593781,0.1539743564343567,1.4773874254416104,2.607165928900321,0.05,slightly_saline
3935,gpr_dataset_3935.in,datasets/run-fe3/files/gpr_dataset_3935.in,0.43967051879817043,35.645231,39.241382,25.113387,0.29384272556746693,1.5050171401047503,2.600036814619263,0.05,fresh
3936,gpr_dataset_3936.in,datasets/run-fe3/files/gpr_dataset_3936.in,0.9845013593727532,41.94904,38.880959,19.170001,0.25620836788153334,1.4843337835367723,2.6805296589176706,0.05,saline
3937,gpr_dataset_3937.in,datasets/run-fe3/files/gpr_dataset_3937.in,0.6601279143331971,37.992349,46.011527,15.996124,0.28553405755059635,1.5257703384616754,2.631428920021464,0.05,saline
3938,gpr_dataset_3938.in,datasets/run-fe3/files/gpr_dataset_3938.in,0.24566794643051623,36.778947,44.025595,19.195458,0.18232137798325584,1.4675926822540872,2.615789956350706,0.05,brackish
3939,gpr_dataset_3939.in,datasets/run-fe3/files/gpr_dataset_3939.in,0.9445398555846448,36.504594,44.680611,18.814795,0.13991567793192194,1.2195632942537364,2.6126803080890832,0.05,brackish
3940,gpr_dataset_3940.in,datasets/run-fe3/files/gpr_dataset_3940.in,0.8914474653959783,48.12878,32.368219,19.503001,0.2778186188038364,1.4023582814418023,2.606712696656996,0.05,brackish
3941,gpr_dataset_3941.in,datasets/run-fe3/files/gpr_dataset_3941.in,0.3204071778996174,44.434934,35.649402,19.915664,0.2106897526993482,1.412637127662042,2.612133798853448,0.05,fresh
3942,gpr_dataset_3942.in,datasets/run-fe3/files/gpr_dataset_3942.in,0.3391404747937001,31.371548,38.851204,29.777248,0.20426795132391012,1.390524385334738,2.6437638184785337,0.05,saline
3943,gpr_dataset_3943.in,datasets/run-fe3/files/gpr_dataset_3943.in,0.908362931789648,37.756647,38.008944,24.234409,0.14380180523569458,1.3302887751866528,2.659453174561847,0.05,brackish
3944,gpr_dataset_3944.in,datasets/run-fe3/files/gpr_dataset_3944.in,0.7706531472581561,28.915892,42.647314,28.436794,0.19035403220915512,1.495871735869128,2.6982641578491617,0.05,saline
3945,gpr_dataset_3945.in,datasets/run-fe3/files/gpr_dataset_3945.in,0.9346213509600259,40.465467,35.549044,23.985489,0.23539040757905985,1.386137693276283,2.6888796699306083,0.05,brackish
3946,gpr_dataset_3946.in,datasets/run-fe3/files/gpr_dataset_3946.in,0.15550064120666507,44.951733,41.55918,13.489087,0.26296315950481264,1.5909510567146354,2.613173138545419,0.05,fresh
3947,gpr_dataset_3947.in,datasets/run-fe3/files/gpr_dataset_3947.in,0.49949481590848566,41.257583,42.900965,15.841452,0.2800280038695833,1.5890021889732209,2.6334054117325296,0.05,fresh
3948,gpr_dataset_3948.in,datasets/run-fe3/files/gpr_dataset_3948.in,0.2734101190691364,46.885041,35.338634,17.776325,0.28852810997604417,1.2428338823273866,2.6592520353161078,0.05,saline
3949,gpr_dataset_3949.in,datasets/run-fe3/files/gpr_dataset_3949.in,0.8493327516944562,39.952051,49.081369,10.96658,0.17367652216255208,1.4663767461505985,2.637041900602891,0.05,fresh
3950,gpr_dataset_3950.in,datasets/run-fe3/files/gpr_dataset_3950.in,0.5246450187474474,42.561727,34.261618,23.176655,0.2928147108866217,1.2127054405112936,2.6296551285593077,0.05,fresh
3951,gpr_dataset_3951.in,datasets/run-fe3/files/gpr_dataset_3951.in,0.4921320483266739,41.600778,39.242972,19.15625,0.2743554760673955,1.3999625781619753,2.63136892649801,0.05,fresh
3952,gpr_dataset_3952.in,datasets/run-fe3/files/gpr_dataset_3952.in,0.5204811223615264,47.935529,39.45439,12.610081,0.19676010286562834,1.2207035247361302,2.618243261678306,0.05,fresh
3953,gpr_dataset_3953.in,datasets/run-fe3/files/gpr_dataset_3953.in,0.28693978627951905,28.247151,49.543357,22.209492,0.19191140650063196,1.4765102074026268,2.6558785840834593,0.05,brackish
3954,gpr_dataset_3954.in,datasets/run-fe3/files/gpr_dataset_3954.in,0.5484571193240881,27.759128,43.528339,28.712533,0.20716782106576093,1.4626958949746744,2.6541390456608234,0.05,brackish
3955,gpr_dataset_3955.in,datasets/run-fe3/files/gpr_dataset_3955.in,0.16720423705544452,36.783633,33.705653,29.510714,0.21559656388270454,1.3211671545391936,2.680370022814751,0.05,fresh
3956,gpr_dataset_3956.in,datasets/run-fe3/files/gpr_dataset_3956.in,0.26342115839480773,44.920738,39.419339,15.659923,0.15417430068677268,1.5741096029687889,2.6100728480182895,0.05,brackish
3957,gpr_dataset_3957.in,datasets/run-fe3/files/gpr_dataset_3957.in,0.7766294619855006,37.129821,39.24976,23.620419,0.17266124984784034,1.2071108263121224,2.649294785291451,0.05,slightly_saline
3958,gpr_dataset_3958.in,datasets/run-fe3/files/gpr_dataset_3958.in,0.3603157404831234,36.446343,44.665707,18.88795,0.12267475117184068,1.2055126877781932,2.667427654741782,0.05,slightly_saline
3959,gpr_dataset_3959.in,datasets/run-fe3/files/gpr_dataset_3959.in,0.27459075700093555,45.34365,36.266996,18.389354,0.14545335103813042,1.4811302951270113,2.65181320920759,0.05,fresh
3960,gpr_dataset_3960.in,datasets/run-fe3/files/gpr_dataset_3960.in,0.3467635199809552,30.883401,39.433804,29.682795,0.2507920502016787,1.2590190581556522,2.6209764113990497,0.05,brackish
