sample_index,filename,filepath,layer_1_thickness_m,layer_1_sand_pct,layer_1_silt_pct,layer_1_clay_pct,layer_1_theta_v,layer_1_bulk_density_gcm3,layer_1_particle_density_gcm3,layer_1_organic_fraction,layer_1_salinity_class
2206,gpr_dataset_2206.in,datasets/sam-29/files/gpr_dataset_2206.in,0.3772493103272724,49.44826,28.598534,21.953206,0.1874206199261957,1.4939055198491975,2.631600606107374,0.02,fresh
2207,gpr_dataset_2207.in,datasets/sam-29/files/gpr_dataset_2207.in,0.4243571326122355,43.15606,39.017918,17.826022,0.15145137188249871,1.3140104545686266,2.628688022264885,0.02,fresh
2208,gpr_dataset_2208.in,datasets/sam-29/files/gpr_dataset_2208.in,0.2816018613558904,43.520923,28.008421,28.470656,0.23416694981599812,1.3992522066315531,2.658796406257169,0.02,fresh
2209,gpr_dataset_2209.in,datasets/sam-29/files/gpr_dataset_2209.in,0.1952590526857391,49.678446,38.568624,11.75293,0.22879741219093525,1.5464447942627413,2.6093428397841056,0.02,fresh
2210,gpr_dataset_2210.in,datasets/sam-29/files/gpr_dataset_2210.in,0.12393988111618244,47.392158,35.969157,16.638685,0.10384346474617999,1.5659128655397756,2.6772912422010533,0.02,fresh
2211,gpr_dataset_2211.in,datasets/sam-29/files/gpr_dataset_2211.in,0.2656764495926651,49.917866,38.004846,12.077288,0.16342323425953137,1.4200963915052947,2.660096477431068,0.02,fresh
2212,gpr_dataset_2212.in,datasets/sam-29/files/gpr_dataset_2212.in,0.18662262927484582,40.417684,38.642756,20.93956,0.06519388329462597,1.5757897068807385,2.6843778385754034,0.02,fresh
2213,gpr_dataset_2213.in,datasets/sam-29/files/gpr_dataset_2213.in,0.4100087146829765,37.073984,35.593996,27.33202,0.15271419206428974,1.4702947247140323,2.6356469254952213,0.02,fresh
2214,gpr_dataset_2214.in,datasets/sam-29/files/gpr_dataset_2214.in,0.26574946020294876,43.614027,34.439435,21.946538,0.05223248324390606,1.338162384143875,2.6225158616378743,0.02,fresh
2215,gpr_dataset_2215.in,datasets/sam-29/files/gpr_dataset_2215.in,0.19173680743922042,45.42346,37.595558,16.980982,0.10935316072400945,1.5459014839825513,2.6129948128610097,0.02,fresh
2216,gpr_dataset_2216.in,datasets/sam-29/files/gpr_dataset_2216.in,0.13397945568843653,38.823405,34.733361,26.443234,0.19613248932056537,1.5695834055858588,2.650971948504445,0.02,fresh
2217,gpr_dataset_2217.in,datasets/sam-29/files/gpr_dataset_2217.in,0.1309919532499979,43.781525,31.301172,24.917303,0.17145350778936103,1.4750295559788715,2.6777452412608396,0.02,fresh
2218,gpr_dataset_2218.in,datasets/sam-29/files/gpr_dataset_2218.in,0.19279537390190893,42.845876,35.527273,21.626851,0.23761398773423764,1.4818388358050028,2.637579385676068,0.02,fresh
2219,gpr_dataset_2219.in,datasets/sam-29/files/gpr_dataset_2219.in,0.1413104324373504,39.495717,32.239888,28.264395,0.21128540571917603,1.3797924242533823,2.6699450964000073,0.02,fresh
2220,gpr_dataset_2220.in,datasets/sam-29/files/gpr_dataset_2220.in,0.25842373887190995,44.540367,33.563241,21.896392,0.09121568560503218,1.4699231766727578,2.6195900533815872,0.02,fresh
2221,gpr_dataset_2221.in,datasets/sam-29/files/gpr_dataset_2221.in,0.41418778444252236,47.693418,35.662661,16.643921,0.23994457101502487,1.5407320515875498,2.6332686264754295,0.02,fresh
2222,gpr_dataset_2222.in,datasets/sam-29/files/gpr_dataset_2222.in,0.12057826312088893,41.104995,35.808241,23.086764,0.09975551218610224,1.340408588375688,2.6366657879744277,0.02,fresh
2223,gpr_dataset_2223.in,datasets/sam-29/files/gpr_dataset_2223.in,0.4041781556656864,43.977914,33.974484,22.047602,0.09209618138963399,1.3183507919703792,2.605668824496449,0.02,fresh
2224,gpr_dataset_2224.in,datasets/sam-29/files/gpr_dataset_2224.in,0.2791815939314366,48.144105,29.579737,22.276158,0.11067628435125343,1.3445678448154077,2.6097982443442893,0.02,fresh
2225,gpr_dataset_2225.in,datasets/sam-29/files/gpr_dataset_2225.in,0.457287844547828,39.957059,34.171234,25.871707,0.15663681657832654,1.5281300448581545,2.618633047741315,0.02,fresh
2226,gpr_dataset_2226.in,datasets/sam-29/files/gpr_dataset_2226.in,0.25179568179354894,44.127414,28.122455,27.750131,0.10819784033759072,1.524994636059162,2.6652020022142198,0.02,fresh
2227,gpr_dataset_2227.in,datasets/sam-29/files/gpr_dataset_2227.in,0.22205403642150445,47.245818,33.628542,19.12564,0.19560167333058576,1.5567941286016904,2.6030237623244927,0.02,fresh
2228,gpr_dataset_2228.in,datasets/sam-29/files/gpr_dataset_2228.in,0.2038863352215613,45.24218,33.543746,21.214074,0.13378437503606577,1.5059296913299067,2.6742140791379625,0.02,fresh
2229,gpr_dataset_2229.in,datasets/sam-29/files/gpr_dataset_2229.in,0.13337795034785868,36.26126,36.561852,27.176888,0.23048970126933926,1.4046591091364138,2.6122585435551593,0.02,fresh
2230,gpr_dataset_2230.in,datasets/sam-29/files/gpr_dataset_2230.in,0.423826978138771,43.472127,28.241026,28.286847,0.21819358191235422,1.496010450393555,2.661354109629886,0.02,fresh
2231,gpr_dataset_2231.in,datasets/sam-29/files/gpr_dataset_2231.in,0.4378819849524277,40.346787,30.049617,29.603596,0.17159743391456497,1.463458381512532,2.6863449608321437,0.02,fresh
2232,gpr_dataset_2232.in,datasets/sam-29/files/gpr_dataset_2232.in,0.47181850245161994,43.828466,31.890282,24.281252,0.1801451682264259,1.385763946121978,2.691254159330245,0.02,fresh
2233,gpr_dataset_2233.in,datasets/sam-29/files/gpr_dataset_2233.in,0.4638766690722367,46.605152,30.544526,22.850322,0.1398337741446289,1.5949854757548994,2.6747827896363416,0.02,fresh
2234,gpr_dataset_2234.in,datasets/sam-29/files/gpr_dataset_2234.in,0.162681413445131,43.155087,38.909371,17.935542,0.07575946645970316,1.4268858610592683,2.610413791561968,0.02,fresh
2235,gpr_dataset_2235.in,datasets/sam-29/files/gpr_dataset_2235.in,0.10665231679459475,37.323272,33.839813,28.836915,0.10379894909952972,1.3532227379319375,2.608942845038854,0.02,fresh
2236,gpr_dataset_2236.in,datasets/sam-29/files/gpr_dataset_2236.in,0.2993521761423025,42.774254,35.655561,21.570185,0.20806460549615186,1.5743169883344081,2.626233340482572,0.02,fresh
2237,gpr_dataset_2237.in,datasets/sam-29/files/gpr_dataset_2237.in,0.3446658748860387,41.702481,34.238125,24.059394,0.13816537759256767,1.3186320078583853,2.698119851483406,0.02,fresh
2238,gpr_dataset_2238.in,datasets/sam-29/files/gpr_dataset_2238.in,0.2127874733311917,40.566607,36.516984,22.916409,0.0605204751328404,1.4621470805653662,2.674463289023038,0.02,fresh
2239,gpr_dataset_2239.in,datasets/sam-29/files/gpr_dataset_2239.in,0.11989189611263314,46.001086,30.799707,23.199207,0.1625266748333336,1.3513485326378136,2.6101211056598617,0.02,fresh
2240,gpr_dataset_2240.in,datasets/sam-29/files/gpr_dataset_2240.in,0.144749930219025,48.348369,34.390869,17.260762,0.16331087694566504,1.5849115388993726,2.626060879518018,0.02,fresh
2241,gpr_dataset_2241.in,datasets/sam-29/files/gpr_dataset_2241.in,0.1752326495609589,46.625299,32.161793,21.212908,0.23658041451959144,1.3501756135182084,2.695663933115791,0.02,fresh
2242,gpr_dataset_2242.in,datasets/sam-29/files/gpr_dataset_2242.in,0.43956803037110037,37.249778,38.766027,23.984195,0.21233611065069852,1.4574440556828234,2.6219594225005785,0.02,fresh
2243,gpr_dataset_2243.in,datasets/sam-29/files/gpr_dataset_2243.in,0.2321865177746771,43.82729,31.656157,24.516553,0.16603273016498415,1.4093348750899835,2.641715315514638,0.02,fresh
2244,gpr_dataset_2244.in,datasets/sam-29/files/gpr_dataset_2244.in,0.37956449306189266,42.542544,36.553467,20.903989,0.15195116126177927,1.4762699906681662,2.6925379570519072,0.02,fresh
2245,gpr_dataset_2245.in,datasets/sam-29/files/gpr_dataset_2245.in,0.3173915770951027,43.408106,29.702465,26.889429,0.07452728974152992,1.5617152248849864,2.6768406455010583,0.02,fresh
2246,gpr_dataset_2246.in,datasets/sam-29/files/gpr_dataset_2246.in,0.12738452871412775,44.225707,37.634172,18.140121,0.1904791443376797,1.4844936693524573,2.635336740668934,0.02,fresh
2247,gpr_dataset_2247.in,datasets/sam-29/files/gpr_dataset_2247.in,0.36426723407159356,42.625866,30.705584,26.66855,0.15689718539687295,1.4874643706147757,2.6997716874986786,0.02,fresh
2248,gpr_dataset_2248.in,datasets/sam-29/files/gpr_dataset_2248.in,0.4278550555390367,43.865943,35.570002,20.564055,0.11027095364285673,1.5227423816092025,2.6966466775033635,0.02,fresh
2249,gpr_dataset_2249.in,datasets/sam-29/files/gpr_dataset_2249.in,0.38370991973841784,45.738335,39.216192,15.045473,0.1195162114751899,1.5999542989729048,2.681981149577029,0.02,fresh
2250,gpr_dataset_2250.in,datasets/sam-29/files/gpr_dataset_2250.in,0.2490719594402076,44.288493,39.015362,16.696145,0.09307143325910122,1.5004647831005915,2.6426469822664043,0.02,fresh
2251,gpr_dataset_2251.in,datasets/sam-29/files/gpr_dataset_2251.in,0.28047644920551384,44.700979,36.139423,19.159598,0.05846613542501418,1.337181361709151,2.6440632194179052,0.02,fresh
2252,gpr_dataset_2252.in,datasets/sam-29/files/gpr_dataset_2252.in,0.49798989103048286,37.447555,37.430115,25.12233,0.12516055404170506,1.580687157427136,2.621427618518902,0.02,fresh
2253,gpr_dataset_2253.in,datasets/sam-29/files/gpr_dataset_2253.in,0.43749106995783427,48.383493,30.777495,20.839012,0.16915946801178394,1.4140595256973196,2.6053076800409882,0.02,fresh
2254,gpr_dataset_2254.in,datasets/sam-29/files/gpr_dataset_2254.in,0.13022521862826486,36.876472,33.977367,29.146161,0.2079132991296868,1.4973923252367447,2.6608924995311822,0.02,fresh
2255,gpr_dataset_2255.in,datasets/sam-29/files/gpr_dataset_2255.in,0.20019919351436155,49.994591,30.626214,19.379195,0.07439876025805764,1.4059615349100694,2.6681634981105438,0.02,fresh
2256,gpr_dataset_2256.in,datasets/sam-29/files/gpr_dataset_2256.in,0.22935575844526973,43.772573,34.119543,22.107884,0.07332182563950052,1.5920409369511204,2.6114601757288947,0.02,fresh
2257,gpr_dataset_2257.in,datasets/sam-29/files/gpr_dataset_2257.in,0.2407415855798961,47.101415,32.843986,20.054599,0.06994233099382458,1.3549491384549728,2.6897899265380882,0.02,fresh
2258,gpr_dataset_2258.in,datasets/sam-29/files/gpr_dataset_2258.in,0.13375697716899013,45.869672,24.730827,29.399501,0.10025835568489466,1.4820276978444236,2.6213493983010996,0.02,fresh
2259,gpr_dataset_2259.in,datasets/sam-29/files/gpr_dataset_2259.in,0.46680857476544146,43.140739,36.8503,20.008961,0.13821712139882505,1.328737024866408,2.684663483771208,0.02,fresh
2260,gpr_dataset_2260.in,datasets/sam-29/files/gpr_dataset_2260.in,0.12901362583359535,44.294807,29.048584,26.656609,0.16743592533786547,1.35339699070721,2.6541157984329122,0.02,fresh
2261,gpr_dataset_2261.in,datasets/sam-29/files/gpr_dataset_2261.in,0.2247719113040074,45.012,28.83316,26.15484,0.15158439767115506,1.3675593823758716,2.6860309770708866,0.02,fresh
2262,gpr_dataset_2262.in,datasets/sam-29/files/gpr_dataset_2262.in,0.1998324097732076,37.053307,37.635526,25.311167,0.24652668816257212,1.53018390599284,2.6643370548163694,0.02,fresh
2263,gpr_dataset_2263.in,datasets/sam-29/files/gpr_dataset_2263.in,0.23365035140722523,42.564411,33.562856,23.872733,0.058259564821066936,1.4445227398201785,2.691945917201026,0.02,fresh
2264,gpr_dataset_2264.in,datasets/sam-29/files/gpr_dataset_2264.in,0.41642776683447946,37.204645,39.400844,23.394511,0.18098743680042978,1.387547829212052,2.6655353096094934,0.02,fresh
2265,gpr_dataset_2265.in,datasets/sam-29/files/gpr_dataset_2265.in,0.130730048028758,49.930581,33.782187,16.287232,0.2356132170262733,1.595212931755052,2.6712844999988077,0.02,fresh
2266,gpr_dataset_2266.in,datasets/sam-29/files/gpr_dataset_2266.in,0.46214515152656843,48.6659,29.956524,21.377576,0.217577104085867,1.573770043459368,2.690119298109214,0.02,fresh
2267,gpr_dataset_2267.in,datasets/sam-29/files/gpr_dataset_2267.in,0.18462041887132608,43.830403,34.132717,22.03688,0.12402872343571798,1.5028012600099627,2.634897814011748,0.02,fresh
2268,gpr_dataset_2268.in,datasets/sam-29/files/gpr_dataset_2268.in,0.28235922927356716,44.917943,33.972191,21.109866,0.2122894573335134,1.324691422339749,2.635538355493928,0.02,fresh
2269,gpr_dataset_2269.in,datasets/sam-29/files/gpr_dataset_2269.in,0.3774514240889698,47.581313,38.801813,13.616874,0.18670975252432315,1.5529005708133976,2.6354227753930655,0.02,fresh
2270,gpr_dataset_2270.in,datasets/sam-29/files/gpr_dataset_2270.in,0.11035899568860806,38.211432,32.274711,29.513857,0.1840435297602298,1.5140893153531536,2.6123748323828924,0.02,fresh
2271,gpr_dataset_2271.in,datasets/sam-29/files/gpr_dataset_2271.in,0.29803099805694244,38.060517,34.386585,27.552898,0.14175995330041025,1.4057143711631235,2.656436004628691,0.02,fresh
2272,gpr_dataset_2272.in,datasets/sam-29/files/gpr_dataset_2272.in,0.24051652524735131,34.158775,36.229829,29.611396,0.15732245133967,1.4233835745094932,2.6523882724032215,0.02,fresh
2273,gpr_dataset_2273.in,datasets/sam-29/files/gpr_dataset_2273.in,0.1806571841543589,38.419159,36.293865,25.286976,0.2041024331282938,1.4971152896068443,2.6680325730576286,0.02,fresh
2274,gpr_dataset_2274.in,datasets/sam-29/files/gpr_dataset_2274.in,0.43477850443273247,48.942317,32.884921,18.172762,0.05977689439465115,1.3498217704069597,2.6541199664534108,0.02,fresh
2275,gpr_dataset_2275.in,datasets/sam-29/files/gpr_dataset_2275.in,0.25015243005618243,37.988004,35.6174,26.394596,0.07126865417351023,1.5294338042229314,2.68503865517055,0.02,fresh
2276,gpr_dataset_2276.in,datasets/sam-29/files/gpr_dataset_2276.in,0.19001111214479957,47.889487,32.695541,19.414972,0.09004566662313629,1.3508813002572908,2.688549426780596,0.02,fresh
2277,gpr_dataset_2277.in,datasets/sam-29/files/gpr_dataset_2277.in,0.3629861232972551,47.408195,35.404978,17.186827,0.10286726432709192,1.3549700876869766,2.677598575232228,0.02,fresh
2278,gpr_dataset_2278.in,datasets/sam-29/files/gpr_dataset_2278.in,0.4255862065452234,38.413624,37.265858,24.320518,0.14209526345988222,1.320748481131944,2.6711824557841086,0.02,fresh
2279,gpr_dataset_2279.in,datasets/sam-29/files/gpr_dataset_2279.in,0.1303489254203039,36.657538,39.257623,24.084839,0.07593328221454093,1.5553275689177017,2.624237742849579,0.02,fresh
2280,gpr_dataset_2280.in,datasets/sam-29/files/gpr_dataset_2280.in,0.30736484127009556,39.810529,31.933718,28.255753,0.08297042359871315,1.3763795819192821,2.6256397605914863,0.02,fresh
2281,gpr_dataset_2281.in,datasets/sam-29/files/gpr_dataset_2281.in,0.4292426260914377,41.575435,37.05823,21.366335,0.07648818766111798,1.5982771860217282,2.609801420639445,0.02,fresh
2282,gpr_dataset_2282.in,datasets/sam-29/files/gpr_dataset_2282.in,0.15923901628673,44.505563,30.761003,24.733434,0.13398695320777,1.329836799362438,2.6225420697992483,0.02,fresh
2283,gpr_dataset_2283.in,datasets/sam-29/files/gpr_dataset_2283.in,0.22539017156169466,49.661052,26.160292,24.178656,0.06981177227795823,1.5691892389323359,2.6298767540753207,0.02,fresh
2284,gpr_dataset_2284.in,datasets/sam-29/files/gpr_dataset_2284.in,0.45124285126131325,41.794497,39.303753,18.90175,0.07151898803111055,1.312199608199513,2.6420882791033127,0.02,fresh
2285,gpr_dataset_2285.in,datasets/sam-29/files/gpr_dataset_2285.in,0.4034274509049113,42.632647,28.490663,28.87669,0.07809966543281704,1.4917163243349831,2.613813486318769,0.02,fresh
2286,gpr_dataset_2286.in,datasets/sam-29/files/gpr_dataset_2286.in,0.32927962853787573,43.938527,30.051766,26.009707,0.1165422971879156,1.5235602111151192,2.6824230804286633,0.02,fresh
2287,gpr_dataset_2287.in,datasets/sam-29/files/gpr_dataset_2287.in,0.35472315105593044,45.52248,37.173108,17.304412,0.1706652077259994,1.5101674192724246,2.643069190111158,0.02,fresh
2288,gpr_dataset_2288.in,datasets/sam-29/files/gpr_dataset_2288.in,0.26384903824120165,47.944662,35.681612,16.373726,0.1651738158416705,1.475881093255084,2.6741494696091674,0.02,fresh
2289,gpr_dataset_2289.in,datasets/sam-29/files/gpr_dataset_2289.in,0.29805172360184873,43.764619,35.670802,20.564579,0.08182805940567281,1.3329985930629347,2.6912708879711125,0.02,fresh
2290,gpr_dataset_2290.in,datasets/sam-29/files/gpr_dataset_2290.in,0.2851125113076721,34.073984,38.64481,27.281206,0.11429407492942106,1.4860047067015099,2.697745914534034,0.02,fresh
2291,gpr_dataset_2291.in,datasets/sam-29/files/gpr_dataset_2291.in,0.29784195594583707,42.265137,33.014429,24.720434,0.09569733399159033,1.487561025510506,2.6597469805717475,0.02,fresh
2292,gpr_dataset_2292.in,datasets/sam-29/files/gpr_dataset_2292.in,0.3513664212561257,44.318897,33.360393,22.32071,0.10420577449041163,1.5339262764401873,2.6904365058308226,0.02,fresh
2293,gpr_dataset_2293.in,datasets/sam-29/files/gpr_dataset_2293.in,0.23310944195783892,47.028502,28.355661,24.615837,0.22339133821642426,1.3946107847229448,2.675427830108442,0.02,fresh
2294,gpr_dataset_2294.in,datasets/sam-29/files/gpr_dataset_2294.in,0.24978560571586914,48.304565,35.20957,16.485865,0.2124515528795069,1.5619019566994254,2.6607393936249255,0.02,fresh
2295,gpr_dataset_2295.in,datasets/sam-29/files/gpr_dataset_2295.in,0.3957375129728339,37.849698,33.657418,28.492884,0.14180910085877335,1.4478625561014182,2.6817899008613697,0.02,fresh
2296,gpr_dataset_2296.in,datasets/sam-29/files/gpr_dataset_2296.in,0.3477096102948487,49.412254,25.385395,25.202351,0.1576061402661696,1.311105731705263,2.6726660400248923,0.02,fresh
2297,gpr_dataset_2297.in,datasets/sam-29/files/gpr_dataset_2297.in,0.29673303866175127,46.316999,32.688961,20.99404,0.22668660730726337,1.384480547924373,2.6866577751245613,0.02,fresh
2298,gpr_dataset_2298.in,datasets/sam-29/files/gpr_dataset_2298.in,0.46777438567631624,43.323071,26.745073,29.931856,0.22918356975590148,1.5885039369480565,2.678038584068214,0.02,fresh
2299,gpr_dataset_2299.in,datasets/sam-29/files/gpr_dataset_2299.in,0.14000496544009172,40.530018,35.224112,24.24587,0.1130649008337915,1.3937141887029145,2.6994353733753984,0.02,fresh
2300,gpr_dataset_2300.in,datasets/sam-29/files/gpr_dataset_2300.in,0.3863214135530936,34.498381,37.309262,28.192357,0.0933687829457859,1.5567003309996212,2.6944695686949407,0.02,fresh
2301,gpr_dataset_2301.in,datasets/sam-29/files/gpr_dataset_2301.in,0.21695783858099393,35.575666,35.406333,29.018001,0.09034146480788435,1.5367623717499237,2.62438326508607,0.02,fresh
2302,gpr_dataset_2302.in,datasets/sam-29/files/gpr_dataset_2302.in,0.3556746310925899,48.131609,28.252621,23.61577,0.24756392811882721,1.5523217794871655,2.6647208146637213,0.02,fresh
2303,gpr_dataset_2303.in,datasets/sam-29/files/gpr_dataset_2303.in,0.3249138294331366,49.759475,33.598786,16.641739,0.17550045735377806,1.3807921437524642,2.6443117168935757,0.02,fresh
2304,gpr_dataset_2304.in,datasets/sam-29/files/gpr_dataset_2304.in,0.472760598943624,46.639704,35.780006,17.58029,0.12624841414470803,1.5857356193661378,2.6579604686279024,0.02,fresh
2305,gpr_dataset_2305.in,datasets/sam-29/files/gpr_dataset_2305.in,0.13692358596225496,44.136413,27.284393,28.579194,0.0649259214645373,1.4173338633659986,2.6916450001583807,0.02,fresh
2306,gpr_dataset_2306.in,datasets/sam-29/files/gpr_dataset_2306.in,0.36234736945897916,47.89111,24.406826,27.702064,0.15926220168064842,1.584300112080689,2.6971511961397954,0.02,fresh
2307,gpr_dataset_2307.in,datasets/sam-29/files/gpr_dataset_2307.in,0.1764867172404957,43.848612,39.126236,17.025152,0.21426105269979334,1.4459993129334188,2.659588232145378,0.02,fresh
2308,gpr_dataset_2308.in,datasets/sam-29/files/gpr_dataset_2308.in,0.3961483716030574,40.755194,30.371809,28.872997,0.18698731584572492,1.5010536722419732,2.6899771515464925,0.02,fresh
2309,gpr_dataset_2309.in,datasets/sam-29/files/gpr_dataset_2309.in,0.11683432366590721,42.980167,35.024366,21.995467,0.13580016339644202,1.4654468969709744,2.69921866011893,0.02,fresh
2310,gpr_dataset_2310.in,datasets/sam-29/files/gpr_dataset_2310.in,0.36930563525853666,42.470521,35.256264,22.273215,0.0846709954873669,1.317453401060638,2.6822784299544766,0.02,fresh
2311,gpr_dataset_2311.in,datasets/sam-29/files/gpr_dataset_2311.in,0.3959412034848441,45.07209,35.74983,19.17808,0.05915864551491739,1.5939168987396606,2.656684760368857,0.02,fresh
2312,gpr_dataset_2312.in,datasets/sam-29/files/gpr_dataset_2312.in,0.38480984947689323,34.738369,36.084852,29.176779,0.10422313430434954,1.4515010773411359,2.6291389775611522,0.02,fresh
2313,gpr_dataset_2313.in,datasets/sam-29/files/gpr_dataset_2313.in,0.2589653504045933,41.533857,32.699716,25.766427,0.06155191752480987,1.33073172622592,2.649779218788596,0.02,fresh
2314,gpr_dataset_2314.in,datasets/sam-29/files/gpr_dataset_2314.in,0.47044649682006523,42.03655,33.601145,24.362305,0.20101605373374581,1.5103700001949638,2.605007641094122,0.02,fresh
2315,gpr_dataset_2315.in,datasets/sam-29/files/gpr_dataset_2315.in,0.34487376644291146,47.312007,39.481523,13.20647,0.1599140514260134,1.4278807950721852,2.617075105700558,0.02,fresh
2316,gpr_dataset_2316.in,datasets/sam-29/files/gpr_dataset_2316.in,0.20475837334487645,49.171637,23.387532,27.440831,0.24812462143757014,1.3697139214311351,2.6683156237187897,0.02,fresh
2317,gpr_dataset_2317.in,datasets/sam-29/files/gpr_dataset_2317.in,0.3738608563257295,39.990228,30.609145,29.400627,0.13713681386823157,1.4376993363742365,2.6555551684902383,0.02,fresh
2318,gpr_dataset_2318.in,datasets/sam-29/files/gpr_dataset_2318.in,0.24663254173481583,47.89135,37.131898,14.976752,0.19638380756674123,1.5199436685423877,2.693089645720062,0.02,fresh
2319,gpr_dataset_2319.in,datasets/sam-29/files/gpr_dataset_2319.in,0.1640455414968498,48.60961,29.788982,21.601408,0.08359611278967463,1.347755774141945,2.663095788866458,0.02,fresh
2320,gpr_dataset_2320.in,datasets/sam-29/files/gpr_dataset_2320.in,0.31860183872370085,45.539428,37.278685,17.181887,0.05379320919208772,1.5396613178358722,2.678049612343437,0.02,fresh
2321,gpr_dataset_2321.in,datasets/sam-29/files/gpr_dataset_2321.in,0.44094586039463823,37.129844,39.069938,23.800218,0.16140998789893224,1.3012432595508399,2.624555379843175,0.02,fresh
2322,gpr_dataset_2322.in,datasets/sam-29/files/gpr_dataset_2322.in,0.2087892159434429,35.438582,38.758523,25.802895,0.1902548123969519,1.49746527971273,2.6493245396636085,0.02,fresh
2323,gpr_dataset_2323.in,datasets/sam-29/files/gpr_dataset_2323.in,0.191542977897949,40.992313,33.481895,25.525792,0.05548862474920349,1.3714076914846174,2.621492147023939,0.02,fresh
2324,gpr_dataset_2324.in,datasets/sam-29/files/gpr_dataset_2324.in,0.12095345224659115,46.96489,29.622271,23.412839,0.06768821476555589,1.4883888940874304,2.605389188932309,0.02,fresh
2325,gpr_dataset_2325.in,datasets/sam-29/files/gpr_dataset_2325.in,0.11582395827671386,42.330841,31.73133,25.937829,0.22536995456922376,1.4069548786535533,2.6923402807181005,0.02,fresh
2326,gpr_dataset_2326.in,datasets/sam-29/files/gpr_dataset_2326.in,0.17293921695438758,45.691523,36.367827,17.94065,0.133596217421592,1.4435721998740008,2.6882292783832153,0.02,fresh
2327,gpr_dataset_2327.in,datasets/sam-29/files/gpr_dataset_2327.in,0.16863919800114247,43.801987,38.291422,17.906591,0.22883702276985762,1.5078244982412867,2.664756992282852,0.02,fresh
2328,gpr_dataset_2328.in,datasets/sam-29/files/gpr_dataset_2328.in,0.36241427377919255,37.095287,36.207257,26.697456,0.14881367147318958,1.4057629225589308,2.666054454751323,0.02,fresh
2329,gpr_dataset_2329.in,datasets/sam-29/files/gpr_dataset_2329.in,0.2586776758944548,43.146006,33.971862,22.882132,0.1461844216747728,1.3152973763407987,2.613601423389546,0.02,fresh
2330,gpr_dataset_2330.in,datasets/sam-29/files/gpr_dataset_2330.in,0.41321577912213747,45.881049,36.778261,17.34069,0.19767948715223754,1.420237738487106,2.691431405994145,0.02,fresh
2331,gpr_dataset_2331.in,datasets/sam-29/files/gpr_dataset_2331.in,0.22067342297358575,37.777175,34.660734,27.562091,0.15665584539187394,1.5191020062559648,2.616518633050685,0.02,fresh
2332,gpr_dataset_2332.in,datasets/sam-29/files/gpr_dataset_2332.in,0.3269375868506873,44.65774,31.082606,24.259654,0.06918702036573587,1.5786669279732513,2.6392292413636014,0.02,fresh
2333,gpr_dataset_2333.in,datasets/sam-29/files/gpr_dataset_2333.in,0.1731479435774212,41.263751,34.906504,23.829745,0.07463558427102318,1.559298446941603,2.6097476774555366,0.02,fresh
2334,gpr_dataset_2334.in,datasets/sam-29/files/gpr_dataset_2334.in,0.3226010801978253,49.316531,27.507599,23.17587,0.09920621772846341,1.4204569782639866,2.655785959925394,0.02,fresh
2335,gpr_dataset_2335.in,datasets/sam-29/files/gpr_dataset_2335.in,0.2922018614264874,36.39903,37.796328,25.804642,0.09472102438782795,1.3859876355864333,2.6585482591548804,0.02,fresh
2336,gpr_dataset_2336.in,datasets/sam-29/files/gpr_dataset_2336.in,0.3893843651246208,37.931359,36.345002,25.723639,0.17901561518565395,1.4203446509104152,2.6508104285055785,0.02,fresh
2337,gpr_dataset_2337.in,datasets/sam-29/files/gpr_dataset_2337.in,0.45407752069101126,39.752,34.143072,26.104928,0.16534096276257318,1.4347079117565282,2.668062385652742,0.02,fresh
2338,gpr_dataset_2338.in,datasets/sam-29/files/gpr_dataset_2338.in,0.30764926597808195,37.7199,35.533302,26.746798,0.1815429747305099,1.5979852869166913,2.6694032740590714,0.02,fresh
2339,gpr_dataset_2339.in,datasets/sam-29/files/gpr_dataset_2339.in,0.32329470226734214,44.149178,37.686466,18.164356,0.11159166860770671,1.599497153839486,2.6605071758932235,0.02,fresh
2340,gpr_dataset_2340.in,datasets/sam-29/files/gpr_dataset_2340.in,0.19726347771129715,44.970864,34.554056,20.47508,0.11862969071900137,1.507237246066277,2.616294065705496,0.02,fresh
2341,gpr_dataset_2341.in,datasets/sam-29/files/gpr_dataset_2341.in,0.40563298070981335,42.444661,32.771128,24.784211,0.051841745272018264,1.3592049636229182,2.636011832147416,0.02,fresh
2342,gpr_dataset_2342.in,datasets/sam-29/files/gpr_dataset_2342.in,0.2444126863179955,45.531983,28.695697,25.77232,0.19537926174673687,1.484652559301274,2.668733873892334,0.02,fresh
2343,gpr_dataset_2343.in,datasets/sam-29/files/gpr_dataset_2343.in,0.4887262391911499,41.912259,37.077075,21.010666,0.13333107568878022,1.542503705183094,2.6897482839369458,0.02,fresh
2344,gpr_dataset_2344.in,datasets/sam-29/files/gpr_dataset_2344.in,0.3478360591769626,43.676033,35.685418,20.638549,0.16059760005350998,1.3204455519427067,2.666582527100932,0.02,fresh
2345,gpr_dataset_2345.in,datasets/sam-29/files/gpr_dataset_2345.in,0.28946274803619054,40.1341,39.012073,20.853827,0.1805854601482153,1.3921669044986797,2.6963916875494682,0.02,fresh
2346,gpr_dataset_2346.in,datasets/sam-29/files/gpr_dataset_2346.in,0.2552876313074247,44.909867,34.12786,20.962273,0.23286603629851166,1.55891109988336,2.616109057757441,0.02,fresh
